mission,mss_id,tm_id,roi_id
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821112,LANDSAT/LM04/C02/T2/LM04_021032_19821112,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821128,LANDSAT/LM04/C02/T2/LM04_021032_19821128,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821214,LANDSAT/LM04/C02/T2/LM04_021032_19821214,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_021032_19821230,LANDSAT/LM04/C02/T2/LM04_021032_19821230,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_021032_19830115,LANDSAT/LM04/C02/T2/LM04_021032_19830115,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_021032_19830131,LANDSAT/LM04/C02/T2/LM04_021032_19830131,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_022031_19821119,LANDSAT/LM04/C02/T2/LM04_022031_19821119,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_022031_19821205,LANDSAT/LM04/C02/T2/LM04_022031_19821205,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_022031_19830106,LANDSAT/LM04/C02/T2/LM04_022031_19830106,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_022031_19830122,LANDSAT/LM04/C02/T2/LM04_022031_19830122,ROI_6282
L4,LANDSAT/LT04/C02/T2/LT04_023028_19830113,LANDSAT/LM04/C02/T2/LM04_023028_19830113,ROI_6284
L4,LANDSAT/LT04/C02/T2/LT04_023028_19830129,LANDSAT/LM04/C02/T2/LM04_023028_19830129,ROI_6284
L4,LANDSAT/LT04/C02/T2/LT04_023029_19830113,LANDSAT/LM04/C02/T2/LM04_023029_19830113,ROI_6284
L4,LANDSAT/LT04/C02/T2/LT04_024028_19830104,LANDSAT/LM04/C02/T2/LM04_024028_19830104,ROI_6284
L4,LANDSAT/LT04/C02/T2/LT04_023028_19830113,LANDSAT/LM04/C02/T2/LM04_023028_19830113,ROI_6285
L4,LANDSAT/LT04/C02/T2/LT04_023028_19830129,LANDSAT/LM04/C02/T2/LM04_023028_19830129,ROI_6285
L4,LANDSAT/LT04/C02/T2/LT04_024028_19830104,LANDSAT/LM04/C02/T2/LM04_024028_19830104,ROI_6285
L4,LANDSAT/LT04/C02/T2/LT04_023026_19830129,LANDSAT/LM04/C02/T2/LM04_023026_19830129,ROI_6287
L4,LANDSAT/LT04/C02/T2/LT04_023026_19830129,LANDSAT/LM04/C02/T2/LM04_023026_19830129,ROI_6288
L4,LANDSAT/LT04/C02/T2/LT04_023024_19830129,LANDSAT/LM04/C02/T2/LM04_023024_19830129,ROI_6291
L4,LANDSAT/LT04/C02/T2/LT04_023025_19830129,LANDSAT/LM04/C02/T2/LM04_023025_19830129,ROI_6291
L4,LANDSAT/LT04/C02/T2/LT04_018028_19830110,LANDSAT/LM04/C02/T2/LM04_018028_19830110,ROI_6294
L4,LANDSAT/LT04/C02/T2/LT04_018029_19830110,LANDSAT/LM04/C02/T2/LM04_018029_19830110,ROI_6294
L4,LANDSAT/LT04/C02/T2/LT04_019028_19821114,LANDSAT/LM04/C02/T2/LM04_019028_19821114,ROI_6294
L4,LANDSAT/LT04/C02/T2/LT04_019028_19830101,LANDSAT/LM04/C02/T2/LM04_019028_19830101,ROI_6294
L4,LANDSAT/LT04/C02/T2/LT04_019028_19830202,LANDSAT/LM04/C02/T2/LM04_019028_19830202,ROI_6294
L4,LANDSAT/LT04/C02/T2/LT04_018029_19830110,LANDSAT/LM04/C02/T2/LM04_018029_19830110,ROI_6295
L4,LANDSAT/LT04/C02/T2/LT04_019029_19821114,LANDSAT/LM04/C02/T2/LM04_019029_19821114,ROI_6295
L4,LANDSAT/LT04/C02/T2/LT04_019029_19821216,LANDSAT/LM04/C02/T2/LM04_019029_19821216,ROI_6295
L4,LANDSAT/LT04/C02/T2/LT04_019029_19830101,LANDSAT/LM04/C02/T2/LM04_019029_19830101,ROI_6295
L4,LANDSAT/LT04/C02/T2/LT04_019029_19830202,LANDSAT/LM04/C02/T2/LM04_019029_19830202,ROI_6295
L4,LANDSAT/LT04/C02/T2/LT04_017031_19821202,LANDSAT/LM04/C02/T2/LM04_017031_19821202,ROI_6298
L4,LANDSAT/LT04/C02/T2/LT04_017031_19830204,LANDSAT/LM04/C02/T2/LM04_017031_19830204,ROI_6298
L4,LANDSAT/LT04/C02/T2/LT04_017034_19821202,LANDSAT/LM04/C02/T2/LM04_017034_19821202,ROI_6303
L4,LANDSAT/LT04/C02/T2/LT04_017035_19821202,LANDSAT/LM04/C02/T2/LM04_017035_19821202,ROI_6303
L4,LANDSAT/LT04/C02/T2/LT04_017036_19821202,LANDSAT/LM04/C02/T2/LM04_017036_19821202,ROI_6304
L4,LANDSAT/LT04/C02/T2/LT04_017036_19821202,LANDSAT/LM04/C02/T2/LM04_017036_19821202,ROI_6305
L4,LANDSAT/LT04/C02/T2/LT04_017037_19821202,LANDSAT/LM04/C02/T2/LM04_017037_19821202,ROI_6305
L4,LANDSAT/LT04/C02/T2/LT04_017037_19821202,LANDSAT/LM04/C02/T2/LM04_017037_19821202,ROI_6306
L4,LANDSAT/LT04/C02/T2/LT04_017037_19821202,LANDSAT/LM04/C02/T2/LM04_017037_19821202,ROI_6312
L4,LANDSAT/LT04/C02/T2/LT04_019037_19830101,LANDSAT/LM04/C02/T2/LM04_019037_19830101,ROI_6314
L4,LANDSAT/LT04/C02/T2/LT04_019038_19830101,LANDSAT/LM04/C02/T2/LM04_019038_19830101,ROI_6316
L4,LANDSAT/LT04/C02/T2/LT04_017039_19821202,LANDSAT/LM04/C02/T2/LM04_017039_19821202,ROI_6319
L4,LANDSAT/LT04/C02/T2/LT04_020037_19830209,LANDSAT/LM04/C02/T2/LM04_020037_19830209,ROI_6326
L4,LANDSAT/LT04/C02/T2/LT04_022037_19821119,LANDSAT/LM04/C02/T2/LM04_022037_19821119,ROI_6329
L4,LANDSAT/LT04/C02/T2/LT04_022037_19830122,LANDSAT/LM04/C02/T2/LM04_022037_19830122,ROI_6329
L4,LANDSAT/LT04/C02/T2/LT04_026036_19900326,LANDSAT/LM04/C02/T2/LM04_026036_19900326,ROI_6335
L4,LANDSAT/LT04/C02/T2/LT04_027036_19830125,LANDSAT/LM04/C02/T2/LM04_027036_19830125,ROI_6335
L4,LANDSAT/LT04/C02/T2/LT04_027036_19830210,LANDSAT/LM04/C02/T2/LM04_027036_19830210,ROI_6335
L4,LANDSAT/LT04/C02/T2/LT04_027035_19830109,LANDSAT/LM04/C02/T2/LM04_027035_19830109,ROI_6336
L4,LANDSAT/LT04/C02/T2/LT04_027035_19830125,LANDSAT/LM04/C02/T2/LM04_027035_19830125,ROI_6336
L4,LANDSAT/LT04/C02/T2/LT04_027035_19830210,LANDSAT/LM04/C02/T2/LM04_027035_19830210,ROI_6336
L4,LANDSAT/LT04/C02/T2/LT04_038021_19821119,LANDSAT/LM04/C02/T2/LM04_038021_19821119,ROI_6357
L4,LANDSAT/LT04/C02/T2/LT04_038021_19830106,LANDSAT/LM04/C02/T2/LM04_038021_19830106,ROI_6357
L4,LANDSAT/LT04/C02/T2/LT04_056016_19830205,LANDSAT/LM04/C02/T2/LM04_056016_19830205,ROI_6375
L4,LANDSAT/LT04/C02/T2/LT04_056017_19830205,LANDSAT/LM04/C02/T2/LM04_056017_19830205,ROI_6376
L4,LANDSAT/LT04/C02/T2/LT04_056019_19830205,LANDSAT/LM04/C02/T2/LM04_056019_19830205,ROI_6382
L4,LANDSAT/LT04/C02/T2/LT04_053023_19821128,LANDSAT/LM04/C02/T2/LM04_053023_19821128,ROI_6390
L4,LANDSAT/LT04/C02/T2/LT04_053023_19821214,LANDSAT/LM04/C02/T2/LM04_053023_19821214,ROI_6390
L4,LANDSAT/LT04/C02/T2/LT04_053023_19821230,LANDSAT/LM04/C02/T2/LM04_053023_19821230,ROI_6390
L4,LANDSAT/LT04/C02/T2/LT04_055023_19821212,LANDSAT/LM04/C02/T2/LM04_055023_19821212,ROI_6391
L4,LANDSAT/LT04/C02/T2/LT04_049024_19830103,LANDSAT/LM04/C02/T2/LM04_049024_19830103,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_049025_19821116,LANDSAT/LM04/C02/T2/LM04_049025_19821116,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_049025_19821218,LANDSAT/LM04/C02/T2/LM04_049025_19821218,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_049025_19830103,LANDSAT/LM04/C02/T2/LM04_049025_19830103,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_049025_19830119,LANDSAT/LM04/C02/T2/LM04_049025_19830119,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_050024_19821209,LANDSAT/LM04/C02/T2/LM04_050024_19821209,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_050024_19821225,LANDSAT/LM04/C02/T2/LM04_050024_19821225,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_050024_19830110,LANDSAT/LM04/C02/T2/LM04_050024_19830110,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_050024_19830126,LANDSAT/LM04/C02/T2/LM04_050024_19830126,ROI_6394
L4,LANDSAT/LT04/C02/T2/LT04_047025_19830105,LANDSAT/LM04/C02/T2/LM04_047025_19830105,ROI_6395
L4,LANDSAT/LT04/C02/T2/LT04_071016_19920716,LANDSAT/LM04/C02/T2/LM04_071016_19920716,ROI_6402
L4,LANDSAT/LT04/C02/T2/LT04_073021_19890807,LANDSAT/LM04/C02/T2/LM04_073021_19890807,ROI_6411
L4,LANDSAT/LT04/C02/T2/LT04_073021_19920815,LANDSAT/LM04/C02/T2/LM04_073021_19920815,ROI_6411
L4,LANDSAT/LT04/C02/T2/LT04_075022_19920728,LANDSAT/LM04/C02/T2/LM04_075022_19920728,ROI_6413
L4,LANDSAT/LT04/C02/T2/LT04_076022_19920719,LANDSAT/LM04/C02/T2/LM04_076022_19920719,ROI_6413
L4,LANDSAT/LT04/C02/T2/LT04_070017_19920810,LANDSAT/LM04/C02/T2/LM04_070017_19920810,ROI_6418
L4,LANDSAT/LT04/C02/T2/LT04_067016_19880623,LANDSAT/LM04/C02/T2/LM04_067016_19880623,ROI_6419
L4,LANDSAT/LT04/C02/T2/LT04_067016_19920906,LANDSAT/LM04/C02/T2/LM04_067016_19920906,ROI_6419
L4,LANDSAT/LT04/C02/T2/LT04_055020_19821212,LANDSAT/LM04/C02/T2/LM04_055020_19821212,ROI_6424
L4,LANDSAT/LT04/C02/T2/LT04_055020_19830113,LANDSAT/LM04/C02/T2/LM04_055020_19830113,ROI_6424
L4,LANDSAT/LT04/C02/T2/LT04_020036_19830209,LANDSAT/LM04/C02/T2/LM04_020036_19830209,ROI_6425
L4,LANDSAT/LT04/C02/T2/LT04_021036_19821112,LANDSAT/LM04/C02/T2/LM04_021036_19821112,ROI_6425
L4,LANDSAT/LT04/C02/T2/LT04_021036_19821128,LANDSAT/LM04/C02/T2/LM04_021036_19821128,ROI_6425
L4,LANDSAT/LT04/C02/T2/LT04_021036_19821230,LANDSAT/LM04/C02/T2/LM04_021036_19821230,ROI_6425
L4,LANDSAT/LT04/C02/T2/LT04_021036_19830131,LANDSAT/LM04/C02/T2/LM04_021036_19830131,ROI_6425
L4,LANDSAT/LT04/C02/T2/LT04_021039_19821128,LANDSAT/LM04/C02/T2/LM04_021039_19821128,ROI_6430
L4,LANDSAT/LT04/C02/T2/LT04_021039_19821214,LANDSAT/LM04/C02/T2/LM04_021039_19821214,ROI_6430
L4,LANDSAT/LT04/C02/T2/LT04_021039_19830131,LANDSAT/LM04/C02/T2/LM04_021039_19830131,ROI_6430
L4,LANDSAT/LT04/C02/T2/LT04_012043_19920313,LANDSAT/LM04/C02/T2/LM04_012043_19920313,ROI_6434
L4,LANDSAT/LT04/C02/T2/LT04_012043_19920313,LANDSAT/LM04/C02/T2/LM04_012043_19920313,ROI_6435
L4,LANDSAT/LT04/C02/T2/LT04_012043_19920313,LANDSAT/LM04/C02/T2/LM04_012043_19920313,ROI_6436
L4,LANDSAT/LT04/C02/T2/LT04_007047_19920529,LANDSAT/LM04/C02/T2/LM04_007047_19920529,ROI_6449
L4,LANDSAT/LT04/C02/T2/LT04_007048_19880518,LANDSAT/LM04/C02/T2/LM04_007048_19880518,ROI_6449
L4,LANDSAT/LT04/C02/T2/LT04_007048_19920529,LANDSAT/LM04/C02/T2/LM04_007048_19920529,ROI_6449
L4,LANDSAT/LT04/C02/T2/LT04_007047_19920529,LANDSAT/LM04/C02/T2/LM04_007047_19920529,ROI_6450
L4,LANDSAT/LT04/C02/T2/LT04_005047_19920515,LANDSAT/LM04/C02/T2/LM04_005047_19920515,ROI_6453
L4,LANDSAT/LT04/C02/T2/LT04_031035_19830105,LANDSAT/LM04/C02/T2/LM04_031035_19830105,ROI_6468
L4,LANDSAT/LT04/C02/T2/LT04_031036_19830105,LANDSAT/LM04/C02/T2/LM04_031036_19830105,ROI_6468
L4,LANDSAT/LT04/C02/T2/LT04_031036_19830206,LANDSAT/LM04/C02/T2/LM04_031036_19830206,ROI_6468
L4,LANDSAT/LT04/C02/T2/LT04_032035_19821211,LANDSAT/LM04/C02/T2/LM04_032035_19821211,ROI_6468
L4,LANDSAT/LT04/C02/T2/LT04_033034_19830103,LANDSAT/LM04/C02/T2/LM04_033034_19830103,ROI_6470
L4,LANDSAT/LT04/C02/T2/LT04_033034_19830204,LANDSAT/LM04/C02/T2/LM04_033034_19830204,ROI_6470
L4,LANDSAT/LT04/C02/T2/LT04_033033_19830103,LANDSAT/LM04/C02/T2/LM04_033033_19830103,ROI_6474
L4,LANDSAT/LT04/C02/T2/LT04_033033_19830103,LANDSAT/LM04/C02/T2/LM04_033033_19830103,ROI_6477
L4,LANDSAT/LT04/C02/T2/LT04_033033_19830103,LANDSAT/LM04/C02/T2/LM04_033033_19830103,ROI_6478
L4,LANDSAT/LT04/C02/T2/LT04_033031_19830103,LANDSAT/LM04/C02/T2/LM04_033031_19830103,ROI_6481
L4,LANDSAT/LT04/C02/T2/LT04_033032_19830103,LANDSAT/LM04/C02/T2/LM04_033032_19830103,ROI_6481
L4,LANDSAT/LT04/C02/T2/LT04_033031_19830103,LANDSAT/LM04/C02/T2/LM04_033031_19830103,ROI_6482
L4,LANDSAT/LT04/C02/T2/LT04_033031_19830103,LANDSAT/LM04/C02/T2/LM04_033031_19830103,ROI_6483
L4,LANDSAT/LT04/C02/T2/LT04_032030_19821211,LANDSAT/LM04/C02/T2/LM04_032030_19821211,ROI_6486
L4,LANDSAT/LT04/C02/T2/LT04_032030_19830128,LANDSAT/LM04/C02/T2/LM04_032030_19830128,ROI_6486
L4,LANDSAT/LT04/C02/T2/LT04_033030_19830103,LANDSAT/LM04/C02/T2/LM04_033030_19830103,ROI_6486
L4,LANDSAT/LT04/C02/T2/LT04_033030_19830103,LANDSAT/LM04/C02/T2/LM04_033030_19830103,ROI_6487
L4,LANDSAT/LT04/C02/T2/LT04_033029_19830103,LANDSAT/LM04/C02/T2/LM04_033029_19830103,ROI_6488
L4,LANDSAT/LT04/C02/T2/LT04_033029_19890714,LANDSAT/LM04/C02/T2/LM04_033029_19890714,ROI_6488
L4,LANDSAT/LT04/C02/T2/LT04_033029_19830103,LANDSAT/LM04/C02/T2/LM04_033029_19830103,ROI_6489
L4,LANDSAT/LT04/C02/T2/LT04_033029_19890714,LANDSAT/LM04/C02/T2/LM04_033029_19890714,ROI_6489
L4,LANDSAT/LT04/C02/T2/LT04_033029_19830103,LANDSAT/LM04/C02/T2/LM04_033029_19830103,ROI_6490
L4,LANDSAT/LT04/C02/T2/LT04_033029_19890714,LANDSAT/LM04/C02/T2/LM04_033029_19890714,ROI_6490
L4,LANDSAT/LT04/C02/T2/LT04_033028_19830103,LANDSAT/LM04/C02/T2/LM04_033028_19830103,ROI_6492
L4,LANDSAT/LT04/C02/T2/LT04_033028_19890714,LANDSAT/LM04/C02/T2/LM04_033028_19890714,ROI_6492
L4,LANDSAT/LT04/C02/T2/LT04_033028_19890831,LANDSAT/LM04/C02/T2/LM04_033028_19890831,ROI_6492
L4,LANDSAT/LT04/C02/T2/LT04_033029_19830103,LANDSAT/LM04/C02/T2/LM04_033029_19830103,ROI_6492
L4,LANDSAT/LT04/C02/T2/LT04_033029_19890714,LANDSAT/LM04/C02/T2/LM04_033029_19890714,ROI_6492
L4,LANDSAT/LT04/C02/T2/LT04_033028_19830103,LANDSAT/LM04/C02/T2/LM04_033028_19830103,ROI_6493
L4,LANDSAT/LT04/C02/T2/LT04_033028_19890714,LANDSAT/LM04/C02/T2/LM04_033028_19890714,ROI_6493
L4,LANDSAT/LT04/C02/T2/LT04_033028_19890831,LANDSAT/LM04/C02/T2/LM04_033028_19890831,ROI_6493
L4,LANDSAT/LT04/C02/T2/LT04_034028_19830110,LANDSAT/LM04/C02/T2/LM04_034028_19830110,ROI_6493
L4,LANDSAT/LT04/C02/T2/LT04_034028_19830126,LANDSAT/LM04/C02/T2/LM04_034028_19830126,ROI_6493
L4,LANDSAT/LT04/C02/T2/LT04_033028_19830103,LANDSAT/LM04/C02/T2/LM04_033028_19830103,ROI_6494
L4,LANDSAT/LT04/C02/T2/LT04_033028_19890714,LANDSAT/LM04/C02/T2/LM04_033028_19890714,ROI_6494
L4,LANDSAT/LT04/C02/T2/LT04_033028_19890831,LANDSAT/LM04/C02/T2/LM04_033028_19890831,ROI_6494
L4,LANDSAT/LT04/C02/T2/LT04_034028_19830110,LANDSAT/LM04/C02/T2/LM04_034028_19830110,ROI_6494
L4,LANDSAT/LT04/C02/T2/LT04_034028_19830126,LANDSAT/LM04/C02/T2/LM04_034028_19830126,ROI_6494
L4,LANDSAT/LT04/C02/T2/LT04_034028_19830110,LANDSAT/LM04/C02/T2/LM04_034028_19830110,ROI_6496
L4,LANDSAT/LT04/C02/T2/LT04_034028_19830126,LANDSAT/LM04/C02/T2/LM04_034028_19830126,ROI_6496
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830101,LANDSAT/LM04/C02/T2/LM04_035027_19830101,ROI_6496
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830202,LANDSAT/LM04/C02/T2/LM04_035027_19830202,ROI_6496
L4,LANDSAT/LT04/C02/T2/LT04_035028_19830101,LANDSAT/LM04/C02/T2/LM04_035028_19830101,ROI_6496
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830101,LANDSAT/LM04/C02/T2/LM04_035027_19830101,ROI_6497
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830202,LANDSAT/LM04/C02/T2/LM04_035027_19830202,ROI_6497
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830101,LANDSAT/LM04/C02/T2/LM04_035027_19830101,ROI_6498
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830202,LANDSAT/LM04/C02/T2/LM04_035027_19830202,ROI_6498
L4,LANDSAT/LT04/C02/T2/LT04_035026_19830202,LANDSAT/LM04/C02/T2/LM04_035026_19830202,ROI_6499
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830101,LANDSAT/LM04/C02/T2/LM04_035027_19830101,ROI_6499
L4,LANDSAT/LT04/C02/T2/LT04_035027_19830202,LANDSAT/LM04/C02/T2/LM04_035027_19830202,ROI_6499
L4,LANDSAT/LT04/C02/T2/LT04_035025_19830101,LANDSAT/LM04/C02/T2/LM04_035025_19830101,ROI_6501
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830124,LANDSAT/LM04/C02/T2/LM04_036025_19830124,ROI_6501
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830209,LANDSAT/LM04/C02/T2/LM04_036025_19830209,ROI_6501
L4,LANDSAT/LT04/C02/T2/LT04_036025_19840315,LANDSAT/LM04/C02/T2/LM04_036025_19840315,ROI_6501
L4,LANDSAT/LT04/C02/T2/LT04_035025_19830101,LANDSAT/LM04/C02/T2/LM04_035025_19830101,ROI_6502
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830124,LANDSAT/LM04/C02/T2/LM04_036025_19830124,ROI_6502
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830209,LANDSAT/LM04/C02/T2/LM04_036025_19830209,ROI_6502
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830124,LANDSAT/LM04/C02/T2/LM04_036025_19830124,ROI_6503
L4,LANDSAT/LT04/C02/T2/LT04_036025_19830209,LANDSAT/LM04/C02/T2/LM04_036025_19830209,ROI_6503
L4,LANDSAT/LT04/C02/T2/LT04_036025_19840315,LANDSAT/LM04/C02/T2/LM04_036025_19840315,ROI_6503
L4,LANDSAT/LT04/C02/T2/LT04_037025_19821214,LANDSAT/LM04/C02/T2/LM04_037025_19821214,ROI_6503
L4,LANDSAT/LT04/C02/T2/LT04_037025_19821230,LANDSAT/LM04/C02/T2/LM04_037025_19821230,ROI_6503
L4,LANDSAT/LT04/C02/T2/LT04_037025_19821214,LANDSAT/LM04/C02/T2/LM04_037025_19821214,ROI_6504
L4,LANDSAT/LT04/C02/T2/LT04_037025_19821230,LANDSAT/LM04/C02/T2/LM04_037025_19821230,ROI_6504
L4,LANDSAT/LT04/C02/T2/LT04_037025_19830131,LANDSAT/LM04/C02/T2/LM04_037025_19830131,ROI_6504
L4,LANDSAT/LT04/C02/T2/LT04_038024_19821205,LANDSAT/LM04/C02/T2/LM04_038024_19821205,ROI_6504
L4,LANDSAT/LT04/C02/T2/LT04_038025_19830106,LANDSAT/LM04/C02/T2/LM04_038025_19830106,ROI_6504
L4,LANDSAT/LT04/C02/T2/LT04_036026_19840315,LANDSAT/LM04/C02/T2/LM04_036026_19840315,ROI_6505
L4,LANDSAT/LT04/C02/T2/LT04_037026_19830131,LANDSAT/LM04/C02/T2/LM04_037026_19830131,ROI_6505
L4,LANDSAT/LT04/C02/T2/LT04_037026_19890710,LANDSAT/LM04/C02/T2/LM04_037026_19890710,ROI_6505
L4,LANDSAT/LT04/C02/T2/LT04_038025_19830106,LANDSAT/LM04/C02/T2/LM04_038025_19830106,ROI_6506
L4,LANDSAT/LT04/C02/T2/LT04_039024_19821212,LANDSAT/LM04/C02/T2/LM04_039024_19821212,ROI_6506
L4,LANDSAT/LT04/C02/T2/LT04_039024_19821212,LANDSAT/LM04/C02/T2/LM04_039024_19821212,ROI_6507
L4,LANDSAT/LT04/C02/T2/LT04_040024_19821203,LANDSAT/LM04/C02/T2/LM04_040024_19821203,ROI_6507
L4,LANDSAT/LT04/C02/T2/LT04_040024_19821219,LANDSAT/LM04/C02/T2/LM04_040024_19821219,ROI_6507
L4,LANDSAT/LT04/C02/T2/LT04_040024_19830120,LANDSAT/LM04/C02/T2/LM04_040024_19830120,ROI_6507
L4,LANDSAT/LT04/C02/T2/LT04_040024_19821203,LANDSAT/LM04/C02/T2/LM04_040024_19821203,ROI_6508
L4,LANDSAT/LT04/C02/T2/LT04_040024_19821219,LANDSAT/LM04/C02/T2/LM04_040024_19821219,ROI_6508
L4,LANDSAT/LT04/C02/T2/LT04_040024_19830120,LANDSAT/LM04/C02/T2/LM04_040024_19830120,ROI_6508
L4,LANDSAT/LT04/C02/T2/LT04_039023_19821212,LANDSAT/LM04/C02/T2/LM04_039023_19821212,ROI_6509
L4,LANDSAT/LT04/C02/T2/LT04_040023_19821203,LANDSAT/LM04/C02/T2/LM04_040023_19821203,ROI_6509
L4,LANDSAT/LT04/C02/T2/LT04_040023_19830120,LANDSAT/LM04/C02/T2/LM04_040023_19830120,ROI_6509
L4,LANDSAT/LT04/C02/T2/LT04_041023_19821124,LANDSAT/LM04/C02/T2/LM04_041023_19821124,ROI_6510
L4,LANDSAT/LT04/C02/T2/LT04_041023_19821210,LANDSAT/LM04/C02/T2/LM04_041023_19821210,ROI_6510
L4,LANDSAT/LT04/C02/T2/LT04_042022_19821201,LANDSAT/LM04/C02/T2/LM04_042022_19821201,ROI_6510
L4,LANDSAT/LT04/C02/T2/LT04_042022_19830102,LANDSAT/LM04/C02/T2/LM04_042022_19830102,ROI_6510
L4,LANDSAT/LT04/C02/T2/LT04_042023_19821201,LANDSAT/LM04/C02/T2/LM04_042023_19821201,ROI_6510
L4,LANDSAT/LT04/C02/T2/LT04_042023_19830102,LANDSAT/LM04/C02/T2/LM04_042023_19830102,ROI_6510
L4,LANDSAT/LT04/C02/T2/LT04_042022_19821201,LANDSAT/LM04/C02/T2/LM04_042022_19821201,ROI_6511
L4,LANDSAT/LT04/C02/T2/LT04_042022_19830102,LANDSAT/LM04/C02/T2/LM04_042022_19830102,ROI_6511
L4,LANDSAT/LT04/C02/T2/LT04_042022_19830203,LANDSAT/LM04/C02/T2/LM04_042022_19830203,ROI_6511
L4,LANDSAT/LT04/C02/T2/LT04_043022_19821208,LANDSAT/LM04/C02/T2/LM04_043022_19821208,ROI_6511
L4,LANDSAT/LT04/C02/T2/LT04_043022_19830109,LANDSAT/LM04/C02/T2/LM04_043022_19830109,ROI_6511
L4,LANDSAT/LT04/C02/T2/LT04_047020_19821204,LANDSAT/LM04/C02/T2/LM04_047020_19821204,ROI_6515
L4,LANDSAT/LT04/C02/T2/LT04_047021_19821220,LANDSAT/LM04/C02/T2/LM04_047021_19821220,ROI_6515
L4,LANDSAT/LT04/C02/T2/LT04_047020_19821204,LANDSAT/LM04/C02/T2/LM04_047020_19821204,ROI_6517
L4,LANDSAT/LT04/C02/T2/LT04_049019_19821116,LANDSAT/LM04/C02/T2/LM04_049019_19821116,ROI_6519
L4,LANDSAT/LT04/C02/T2/LT04_049018_19821116,LANDSAT/LM04/C02/T2/LM04_049018_19821116,ROI_6520
L4,LANDSAT/LT04/C02/T2/LT04_049018_19830204,LANDSAT/LM04/C02/T2/LM04_049018_19830204,ROI_6520
L4,LANDSAT/LT04/C02/T2/LT04_049018_19821116,LANDSAT/LM04/C02/T2/LM04_049018_19821116,ROI_6522
L4,LANDSAT/LT04/C02/T2/LT04_049018_19830204,LANDSAT/LM04/C02/T2/LM04_049018_19830204,ROI_6522
L4,LANDSAT/LT04/C02/T2/LT04_051018_19830202,LANDSAT/LM04/C02/T2/LM04_051018_19830202,ROI_6528
L4,LANDSAT/LT04/C02/T2/LT04_051018_19830202,LANDSAT/LM04/C02/T2/LM04_051018_19830202,ROI_6530
L4,LANDSAT/LT04/C02/T2/LT04_049020_19821116,LANDSAT/LM04/C02/T2/LM04_049020_19821116,ROI_6533
L4,LANDSAT/LT04/C02/T2/LT04_050020_19821225,LANDSAT/LM04/C02/T2/LM04_050020_19821225,ROI_6533
L4,LANDSAT/LT04/C02/T2/LT04_050020_19821225,LANDSAT/LM04/C02/T2/LM04_050020_19821225,ROI_6534
L4,LANDSAT/LT04/C02/T2/LT04_051021_19821216,LANDSAT/LM04/C02/T2/LM04_051021_19821216,ROI_6538
L4,LANDSAT/LT04/C02/T2/LT04_051021_19830202,LANDSAT/LM04/C02/T2/LM04_051021_19830202,ROI_6538
L4,LANDSAT/LT04/C02/T2/LT04_053020_19821214,LANDSAT/LM04/C02/T2/LM04_053020_19821214,ROI_6542
L4,LANDSAT/LT04/C02/T2/LT04_051022_19830202,LANDSAT/LM04/C02/T2/LM04_051022_19830202,ROI_6545
L4,LANDSAT/LT04/C02/T2/LT04_053022_19821214,LANDSAT/LM04/C02/T2/LM04_053022_19821214,ROI_6545
L4,LANDSAT/LT04/C02/T2/LT04_053022_19821128,LANDSAT/LM04/C02/T2/LM04_053022_19821128,ROI_6546
L4,LANDSAT/LT04/C02/T2/LT04_053022_19821214,LANDSAT/LM04/C02/T2/LM04_053022_19821214,ROI_6546
L4,LANDSAT/LT04/C02/T2/LT04_053023_19821128,LANDSAT/LM04/C02/T2/LM04_053023_19821128,ROI_6546
